Ticker,Assets YoY Difference,Assets YoY % Change,Debt YoY Difference,Debt YoY % Change,Shares YoY Difference,Shares YoY % Change,Assets Change,Debt Change,Shares Change,Revenue YoY Difference,Revenue YoY % Change,Gross Profit YoY Difference,Gross Profit YoY % Change,Net Income YoY Difference,Net Income YoY % Change,Operating Expenses YoY Difference,Operating Expenses YoY % Change,Total Expenses YoY Difference,Total Expenses YoY % Change,Cost of Revenue YoY Difference,Cost of Revenue YoY % Change,Revenue Change,Gross Profit Change,Net Income Change,Operating Expenses Change,Total Expenses Change,Cost of Revenue Change,Operating Cash Flow YoY Difference,Operating Cash Flow YoY % Change,Operating Cash Flow Change,Free Cash Flow YoY Difference,Free Cash Flow YoY % Change,Free Cash Flow Change
TSN,-570000000.0,-1.5480296569892138,-251000000.0,-3.1925718646654833,-4000000.0,-1.1111111111111072,Decrease,Decrease,Decrease,-401000000.0,-0.7525993769002648,-4037000000.0,-60.54289142171565,-3886000000.0,-120.01235330450895,-13000000.0,-0.5757307351638596,3623000000.0,7.413242756588634,3636000000.0,7.800231690050197,Decrease,Decrease,Decrease,Decrease,Increase,Increase,-935000000.0,-34.79717156680313,Decrease,-987000000.0,-123.37500000000001,Decrease
UBER,6590000000.0,20.52384066772557,194000000.0,2.093901780895835,65658000.0,3.273919638431777,Increase,Increase,Increase,5404000000.0,16.952661793769796,2606000000.0,21.329186446226878,11028000000.0,-120.6432556613062,-336000000.0,-2.3914590747330933,2462000000.0,7.303687442522766,2798000000.0,14.232666971870401,Increase,Increase,Increase,Decrease,Increase,Increase,2943000000.0,458.411214953271,Increase,2972000000.0,762.051282051282,Increase
UDR,334772000.0,3.0327753755728937,226753000.0,4.395044432487594,21424.0,0.0065119909145261445,Increase,Increase,Increase,110115000.0,7.256887832100722,61489000.0,18.574829171625872,357429000.0,411.19713772951087,9589000.0,9.990518956876882,58215000.0,4.539772430406153,48626000.0,4.098783497646563,Increase,Increase,Increase,Increase,Increase,Increase,12593000.0,1.5355987469377608,Increase,-63741000.0,-10.913470922408386,Decrease
UNP,1683000000.0,2.57146786047151,-492000000.0,-1.5546006066734064,-2689507.0,-0.439179675507928,Increase,Decrease,Decrease,-756000000.0,-3.0391959798995005,-676000000.0,-6.033020972780012,-619000000.0,-8.845384395541577,159000000.0,12.344720496894412,79000000.0,0.5281454739938463,-80000000.0,-0.5852231163130939,Decrease,Decrease,Decrease,Increase,Increase,Decrease,-983000000.0,-10.499893185216836,Decrease,-969000000.0,-16.875653082549636,Decrease
UAL,3746000000.0,5.561329018082484,-3226000000.0,-11.40614503411943,1088418.0,0.33292048185398215,Increase,Decrease,Increase,8762000000.0,19.49060171282393,4559000000.0,42.84774436090226,1881000000.0,255.22388059701493,1876000000.0,22.981746906774482,6079000000.0,14.310937426432503,4203000000.0,12.24828792073438,Increase,Increase,Increase,Increase,Increase,Increase,845000000.0,13.930102209033969,Increase,-1507000000.0,-120.85004009623094,Decrease
UPS,-267000000.0,-0.37540070862156494,1595000000.0,9.208475261243576,-5183323.0,-0.6035541453190518,Decrease,Increase,Decrease,-9380000000.0,-9.348402399888379,-3778000000.0,-17.982769289352184,-4840000000.0,-41.91201939729823,175000000.0,2.210991787744798,-5427000000.0,-6.2204850763376225,-5602000000.0,-7.06173026257737,Decrease,Decrease,Decrease,Increase,Decrease,Decrease,-3866000000.0,-27.410663641520138,Decrease,-4255000000.0,-45.58114622388859,Decrease
URI,1406000000.0,5.814001571351768,-1156000000.0,-10.313141225800692,-2087404.0,-3.00965233766447,Increase,Decrease,Decrease,2690000000.0,23.105995533413505,817000000.0,16.35308246597278,319000000.0,15.154394299287421,194000000.0,10.997732426303862,2067000000.0,24.57788347205707,1873000000.0,28.182365332530846,Increase,Increase,Increase,Increase,Increase,Increase,271000000.0,6.113241597112573,Increase,-109000000.0,-14.670255720053838,Decrease
UNH,28015000000.0,11.401884373537374,3750000000.0,6.879093060370911,-10000000.0,-1.0706638115631661,Increase,Increase,Decrease,45401000000.0,14.093911812548887,9282000000.0,11.963344374701945,2261000000.0,11.237574552683904,7418000000.0,14.49337657770311,43537000000.0,14.722024028918558,36119000000.0,14.769878754421484,Increase,Increase,Increase,Increase,Increase,Increase,2862000000.0,10.921163092421594,Increase,2278000000.0,9.733378909588097,Increase
UHS,473414000.0,3.5082807502014868,59250000.0,1.2535615428898916,-3447117.0,-4.880600660210865,Increase,Increase,Decrease,882606000.0,6.586921623927089,824117000.0,6.910816416326293,42186000.0,6.244144172146915,652291000.0,5.972553526647872,710780000.0,5.734032009996914,58489000.0,3.967133746038054,Increase,Increase,Increase,Increase,Increase,Increase,271774000.0,27.285916088283102,Increase,262720000.0,100.26638984512752,Increase
VLO,2074000000.0,3.4010035748253564,-408000000.0,-3.8761162834885066,-38826719.0,-10.433682159396307,Increase,Decrease,Decrease,-31617000000.0,-17.925196872714487,-3862000000.0,-23.055339979702705,-2693000000.0,-23.360513532269255,-27000000.0,-2.5519848771266562,-27782000000.0,-17.289190366544283,-27755000000.0,-17.386864789014734,Decrease,Decrease,Decrease,Decrease,Decrease,Decrease,-3345000000.0,-26.602513122315884,Decrease,-2575000000.0,-23.639034242173874,Decrease
VTR,567593000.0,2.349518831153774,1608340000.0,13.551276272164682,2404000.0,0.6014556026189943,Increase,Increase,Increase,368634000.0,8.927507142436797,90306000.0,4.8912540114554925,6474000.0,-13.644698294939616,158638000.0,11.643762720846373,436966000.0,11.98695213377492,278328000.0,12.191765100629981,Increase,Increase,Increase,Increase,Increase,Increase,-290000.0,-0.025889089355746187,Decrease,-189226000.0,-28.40830273204683,Decrease
VLTO,868000000.0,17.98963730569949,,,338256.0,0.13746793569016091,Increase,No Change,Increase,151000000.0,3.1006160164271046,141000000.0,5.108695652173911,-6000000.0,-0.7100591715976323,113000000.0,6.8567961165048485,123000000.0,3.2730175625332647,10000000.0,0.4739336492890933,Increase,Increase,Decrease,Increase,Increase,Increase,93000000.0,10.689655172413804,Increase,73000000.0,8.732057416267946,Increase
VRSN,15600000.0,0.8999653859466994,2300000.0,0.1286425415291781,-4000000.0,-3.7986704653371284,Increase,Increase,Decrease,68200000.0,4.786300793038101,71600000.0,5.848717529815395,143800000.0,21.34164440486792,14100000.0,5.016008537886862,10700000.0,2.2208385222083793,-3400000.0,-1.6940707523667164,Increase,Increase,Increase,Increase,Increase,Decrease,22700000.0,2.7313199374323194,Increase,4300000.0,0.5350255070299959,Increase
VRSK,-2595000000.0,-37.27859102728017,490300000.0,20.935992143131642,-11392407.0,-7.364139200632636,Decrease,Increase,Decrease,184400000.0,7.38486183420104,132500000.0,7.922745754604166,-339900000.0,-35.61773027349891,407300000.0,153.17788642346747,459200000.0,42.10912425492894,51900000.0,6.293960708222168,Increase,Increase,Decrease,Increase,Increase,Increase,1700000.0,0.16052880075543285,Increase,46400000.0,5.9161035318118005,Increase
VZ,575000000.0,0.15144332069110256,-2975000000.0,-2.1147885922261134,4399261.0,0.10474776649938011,Increase,Decrease,Increase,-2861000000.0,-2.090839332042238,1385000000.0,1.7824509021646895,-9642000000.0,-45.36130974783591,3134000000.0,6.634910553614914,-1112000000.0,-1.0454271961492179,-4246000000.0,-7.180423790438506,Decrease,Increase,Decrease,Increase,Decrease,Decrease,334000000.0,0.8992757330174239,Increase,2511000000.0,24.1419094317854,Increase
VTRS,-2336700000.0,-4.671325931286507,-1827100000.0,-10.141991207424839,-13038261.0,-1.074174799051919,Decrease,Decrease,Decrease,-835800000.0,-5.139368001623346,-58400000.0,-0.8988764044943864,-2023900000.0,-97.36842105263158,614000000.0,12.682543944808211,-163400000.0,-1.1186417471075516,-777400000.0,-7.960514863245849,Decrease,Decrease,Decrease,Increase,Decrease,Decrease,-153000000.0,-5.181873602926235,Decrease,-184500000.0,-7.3517692062480045,Decrease
VICI,6484015000.0,17.255814948685355,2984450000.0,21.721401707100064,79606200.0,8.265650928296386,Increase,Increase,Increase,1011291000.0,38.88538341836822,1006804000.0,39.05224594128611,1395905000.0,124.8981107427738,-705594000.0,-74.61510397665086,-701107000.0,-72.40993258951487,4487000.0,19.852225466772854,Increase,Increase,Increase,Decrease,Decrease,Increase,237613000.0,12.226689773983267,Increase,235454000.0,12.127302319831879,Increase
V,4998000000.0,5.845545666132557,263000000.0,1.301980198019792,-44555500.0,-2.109053230097946,Increase,Increase,Decrease,3343000000.0,11.405663596042315,2509000000.0,10.641727106926236,2316000000.0,15.484388580597708,263000000.0,6.750513347022591,1097000000.0,11.392667982137294,834000000.0,14.54735740450026,Increase,Increase,Increase,Increase,Increase,Increase,1906000000.0,10.111942278104946,Increase,1817000000.0,10.162760780804291,Increase
VST,179000000.0,0.5459480891816915,183000000.0,1.5335623900109008,-38297854.0,-9.82613867018518,Increase,Increase,Decrease,1051000000.0,7.655885780885785,3838000000.0,228.18073721759808,2720000000.0,-221.67889160554196,25000000.0,0.8976660682226134,-2762000000.0,-18.6231542040321,-2787000000.0,-23.136310808567163,Increase,Increase,Increase,Increase,Decrease,Decrease,4968000000.0,1024.3298969072164,Increase,4593000000.0,-562.8676470588235,Increase
VMC,311100000.0,2.1855197898079437,2100000.0,0.05419075144508234,-800000.0,-0.6019563581640353,Increase,Increase,Decrease,466700000.0,6.3798665791775955,390800000.0,25.088271169031273,357600000.0,62.1264767199444,20100000.0,3.660535421598987,96000000.0,1.5222148225668253,75900000.0,1.3182805036908274,Increase,Increase,Increase,Increase,Increase,Increase,388600000.0,33.84427800034837,Increase,128600000.0,24.01045556385362,Increase
GWW,559000000.0,7.366895097522397,-18000000.0,-0.7880910683012221,-938921.0,-1.8682644171958196,Increase,Decrease,Decrease,1250000000.0,8.20856317310219,647000000.0,11.061719952128568,282000000.0,18.22882999353588,297000000.0,8.172812328013212,900000000.0,6.916160762314605,603000000.0,6.429256850410492,Increase,Increase,Increase,Increase,Increase,Increase,698000000.0,52.36309077269317,Increase,509000000.0,47.26090993500465,Increase
WAB,472000000.0,2.5491466839490107,-463000000.0,-12.343375099973342,-3400000.0,-1.8763796909492259,Increase,Decrease,Decrease,1315000000.0,15.725902894044497,404000000.0,15.90551181102362,182000000.0,28.751974723538698,149000000.0,9.74493132766514,1060000000.0,14.419806829002857,911000000.0,15.647543799381648,Increase,Increase,Increase,Increase,Increase,Increase,163000000.0,15.703275529865124,Increase,126000000.0,14.173228346456689,Increase
WBA,6504000000.0,7.2167236252274725,-2471000000.0,-23.276186887716655,-965671.0,-0.11168481754817439,Increase,Decrease,Decrease,6378000000.0,4.806221411723932,-1193000000.0,-4.220767733946573,-7417000000.0,-171.01683191145952,6910000000.0,25.31599193991574,14482000000.0,10.99353232320166,7572000000.0,7.250304011030573,Increase,Decrease,Decrease,Increase,Increase,Increase,-1641000000.0,-42.08771479866632,Decrease,-2024000000.0,-93.48729792147806,Decrease
WMT,9202000000.0,3.783763779980842,1483000000.0,4.280065802764876,-45999999.0,-0.5679012222222224,Increase,Increase,Decrease,36836000000.0,6.02595499019285,10415000000.0,7.057763200693912,3831000000.0,32.799657534246585,3831000000.0,3.0132137800849446,30252000000.0,5.119985918854009,26421000000.0,5.697606966257718,Increase,Increase,Increase,Increase,Increase,Increase,6885000000.0,23.872265178045147,Increase,3136000000.0,26.16822429906542,Increase
DIS,1948000000.0,0.9566323398696674,-3198000000.0,-7.059758493564983,49000000.0,2.7512633352049454,Increase,Decrease,Increase,6176000000.0,7.465970358550322,1376000000.0,4.858585501924373,-791000000.0,-25.151033386327505,-846000000.0,-3.9255718992158184,3954000000.0,5.205919528123015,4800000000.0,8.823367217514377,Increase,Increase,Decrease,Decrease,Increase,Increase,3856000000.0,64.15973377703827,Increase,3830000000.0,358.950328022493,Increase
WBD,-11244000000.0,-8.39098215684958,-6745000000.0,-13.868898301599708,9000000.0,0.37037037037037646,Decrease,Decrease,Increase,7504000000.0,22.190022769612927,3420000000.0,25.57009345794392,4245000000.0,-57.59055759055759,810000000.0,4.80113804753719,4894000000.0,13.116072146436908,4084000000.0,19.978475687310436,Increase,Increase,Increase,Increase,Increase,Increase,3173000000.0,73.7221189591078,Increase,2844000000.0,85.74012662044015,Increase
WM,1456000000.0,4.641821022093273,1325000000.0,9.094028826355526,-6431052.0,-1.576677637575441,Increase,Increase,Decrease,728000000.0,3.6958066808812973,416000000.0,5.61858454889248,66000000.0,2.9490616621983934,21000000.0,0.5281690140845008,333000000.0,2.0467117393976553,312000000.0,2.537823328452893,Increase,Increase,Increase,Increase,Increase,Increase,183000000.0,4.034391534391535,Increase,-125000000.0,-6.413545407901489,Decrease
WAT,1345401000.0,41.00016059958804,780635000.0,51.193275789932045,72000.0,0.1218191662154755,Increase,Increase,Increase,-15540000.0,-0.5228879566184674,37419000.0,2.170760204063882,-65521000.0,-9.257582072892456,102935000.0,12.24568215831412,49976000.0,2.3926111327081445,-52959000.0,-4.2428908604674636,Decrease,Increase,Decrease,Increase,Increase,Decrease,-8852000.0,-1.447206867856543,Decrease,13972000.0,3.262923132611717,Increase
WEC,2067600000.0,4.937894206404736,783900000.0,5.375437152849205,0.0,0.0,Increase,Increase,No Change,-704400000.0,-7.339487777939857,300800000.0,9.113770640812003,-76400000.0,-5.4211310579720395,138100000.0,10.034149531352178,-867100000.0,-11.300370119376534,-1005200000.0,-15.963410567104452,Decrease,Increase,Decrease,Increase,Decrease,Decrease,957700000.0,46.4744989566652,Increase,779700000.0,-306.726986624705,Increase
WELL,6118933000.0,16.14782512751023,1187461000.0,8.16231658758182,73732244.0,15.03178401823899,Increase,Increase,Increase,702163000.0,12.156418518618551,313157000.0,14.123360955541386,198880000.0,140.83589445805654,118923000.0,8.084071680767435,507929000.0,10.098297205004991,389006000.0,10.930911522801413,Increase,Increase,Increase,Increase,Increase,Increase,273153000.0,20.557789973417794,Increase,252945000.0,19.484030789921867,Increase
WST,212700000.0,5.880889183808891,-133900000.0,-64.77987421383648,-600000.0,-0.8097165991902799,Increase,Decrease,Decrease,62900000.0,2.1788077176209786,-7000000.0,-0.6160887167752205,7500000.0,1.280081925243226,46400000.0,12.360149174214175,116300000.0,5.470109590329719,69900000.0,3.9926886388301774,Increase,Decrease,Increase,Increase,Increase,Increase,52500000.0,7.251381215469621,Increase,-24900000.0,-5.666818388711881,Decrease
WDC,-358000000.0,-1.4584861077161282,-173000000.0,-2.9537305787946,21000000.0,6.521739130434789,Decrease,Decrease,Increase,685000000.0,5.5609676895600035,1058000000.0,56.06783253842078,886000000.0,-52.612826603325416,-244000000.0,-8.190668009399127,-617000000.0,-4.601043997017151,-373000000.0,-3.575879589684594,Increase,Increase,Increase,Decrease,Decrease,Decrease,114000000.0,-27.941176470588236,Increase,448000000.0,-36.45240032546786,Increase
WY,-357000000.0,-2.0588235294117685,998000000.0,24.51486121346107,-3041000.0,-0.4149870222736496,Decrease,Increase,Decrease,-2510000000.0,-24.64650432050275,-1938000000.0,-53.53591160220994,-1041000000.0,-55.37234042553192,34000000.0,6.525911708253362,-538000000.0,-7.5935074100211715,-572000000.0,-8.714198659354055,Decrease,Decrease,Decrease,Increase,Decrease,Decrease,-1399000000.0,-49.3997175141243,Decrease,-1316000000.0,-63.60560657322378,Decrease
WMB,4194000000.0,8.659385129973373,1449000000.0,6.608291147899847,-1501328.0,-0.1232617405582892,Increase,Increase,Decrease,-58000000.0,-0.5289557683538559,1302000000.0,23.677032187670477,1130000000.0,55.14885309907272,138000000.0,5.562273276904484,-1222000000.0,-15.376871775512768,-1360000000.0,-24.881083058909624,Decrease,Increase,Increase,Increase,Decrease,Decrease,1049000000.0,21.456330537942314,Increase,765000000.0,29.35533384497313,Increase
WTW,-2679000000.0,-8.432748906166388,96000000.0,2.147170655334385,-4218292.0,-3.9513260305493403,Decrease,Increase,Decrease,617000000.0,6.959169862395664,338000000.0,8.892396737700615,46000000.0,4.558969276511404,-23000000.0,-0.981647460520696,256000000.0,3.455723542116629,279000000.0,5.5083909180651425,Increase,Increase,Increase,Decrease,Increase,Increase,533000000.0,65.64039408866995,Increase,495000000.0,81.41447368421053,Increase
WYNN,581123000.0,4.331857384589011,-540572000.0,-4.672462918291798,-1632194.0,-1.4397125137048605,Increase,Decrease,Decrease,2775072000.0,73.86748118424467,1456731000.0,106.5950389396189,1153850000.0,-272.2268883771847,232855000.0,15.365169818267965,1551196000.0,39.71626048628989,1318341000.0,55.155588058347725,Increase,Increase,Increase,Increase,Increase,Increase,1319151000.0,-1850.8685037602427,Increase,1164479000.0,-274.78644378162045,Increase
XEL,2891000000.0,4.7247826371183965,2100000000.0,9.205277692543735,5363685.0,0.9759642533591961,Increase,Increase,Increase,-1104000000.0,-7.210973220117567,119000000.0,2.030716723549486,35000000.0,2.016129032258074,-41000000.0,-1.1946386946386944,-1264000000.0,-9.812140971898774,-1223000000.0,-12.941798941798943,Decrease,Increase,Increase,Decrease,Decrease,Decrease,1395000000.0,35.47812817904374,Increase,179000000.0,-25.35410764872521,Increase
XYL,8160000000.0,102.61569416498992,388000000.0,20.638297872340416,61400000.0,34.07325194228634,Increase,Increase,Increase,1842000000.0,33.35747917421224,633000000.0,30.37428023032629,254000000.0,71.54929577464787,416000000.0,26.446280991735538,1625000000.0,32.428656954699655,1209000000.0,35.16579406631764,Increase,Increase,Increase,Increase,Increase,Increase,241000000.0,40.436241610738264,Increase,178000000.0,45.87628865979381,Increase
YUM,385000000.0,6.5856996236743015,-304000000.0,-2.6657313223430346,1000000.0,0.3571428571428559,Increase,Decrease,Increase,234000000.0,3.4200526161940914,189000000.0,5.715149682491694,272000000.0,20.528301886792445,38000000.0,3.30722367275893,83000000.0,1.771989752348424,45000000.0,1.2729844413012836,Increase,Increase,Increase,Increase,Increase,Increase,176000000.0,12.33356692361598,Increase,170000000.0,14.80836236933798,Increase
